,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE
,O3,PM10,PM2.5,PRS,RAINF,RH,SR,TOUT,WSR,WDV
,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,Kw/m2,degC,KMPH,DEG
12/08/2015,4,25,16,715.1,0,80,0.01,24.47,5.3,234
12/08/2015,6,62,21,715.6,0,79,0.065,26.07,3.4,283
12/08/2015,30,58,30,715.9,0,68,0.47,30.35,5,281
12/08/2015,48,70,27,715.8,0,59,0.64,31.48,5.3,310
12/08/2015,52,47,22,715.5,0,47,0.758,31.5,9.1,104
12/08/2015,67,61,17,715.2,0,43,0.845,32.18,10.9,110
12/08/2015,63,46,18,714.8,0,40,0.751,32.97,12.9,115
12/08/2015,44,39,38,713.3,0,37,0.482,34.14,15.6,104
12/08/2015,38,57,27,713,0,36,0.351,34.07,16.1,99
12/08/2015,28,41,28,713.3,0,47,0.172,31.61,23.9,117
12/08/2015,23,593,41,714,0,60,0.016,27.87,17.2,124
12/08/2015,4,33,6,714.5,0,54,0,28.49,9.8,137
12/08/2015,10,42,24,714.9,0,60,0,27.49,6,193
12/08/2015,4,42,27,714.9,0,66,0,26.16,2.3,190
13/08/2015,2,41,24,714.6,0,65,0,26.49,5.6,139
13/08/2015,9,56,19,714.3,0,65,0,26.73,7.5,172
13/08/2015,7,51,25,714.2,0,68,0,25.63,5.2,286
13/08/2015,7,56,29,714.1,0,69,0,25.14,3.3,277
13/08/2015,12,31,18,714.2,0,69,0,24.98,6,274
13/08/2015,6,50,27,714.3,0,70,0,24.66,6.4,320
13/08/2015,3,47,35,714.6,0,72,0.008,24.23,6.7,324
13/08/2015,8,64,28,714.8,0,69,0.067,26.11,6.1,327
13/08/2015,14,46,25,715,0,62,0.275,28.65,6.3,328
13/08/2015,27,69,21,715,0,54,0.496,30.71,5.6,283
13/08/2015,44,27,9,714.9,0,45,0.67,32.66,5.2,130
13/08/2015,54,35,16,714.7,0,37,0.794,33.05,9,141
13/08/2015,63,37,9,713.8,0,31,0.869,34.21,11.9,119
13/08/2015,62,34,10,713.2,0,31,0.824,34.76,12.6,110
13/08/2015,56,30,13,712.6,0,31,0.64,35.04,13.5,116
13/08/2015,54,38,9,712.3,0,29,0.473,35.21,14,109
13/08/2015,52,39,18,712.1,0,30,0.348,35.06,15.6,113
13/08/2015,51,48,29,712,0,33,0.123,34.19,17.3,118
13/08/2015,43,40,16,712.5,0,34,0.005,33.39,14.7,121
13/08/2015,31,52,14,713,0,35,0,32.82,14.3,113
13/08/2015,24,43,12,713.3,0,35,0,32.34,11.4,122
13/08/2015,24,34,10,713.3,0,39,0,31.63,12.3,116
13/08/2015,22,30,23,713.1,0,49,0,30.04,12.6,105
14/08/2015,19,40,21,713,0,55,0,28.85,10.5,144
14/08/2015,9,28,11,712.9,0,59,0,27.59,7.4,307
14/08/2015,5,41,16,712.8,0,62,0,26.93,6.1,261
14/08/2015,3,32,16,712.9,0,67,0,25.35,7.4,280
14/08/2015,4,47,16,713.2,0,68,0,25.16,6.5,296
14/08/2015,4,51,15,713.6,0,69,0.009,25.13,5.8,323
14/08/2015,7,36,13,714,0,67,0.068,26.54,6.3,331
14/08/2015,14,31,9,714.3,0,62,0.279,29.39,5.6,324
14/08/2015,31,45,18,714.2,0,51,0.487,32.67,3.9,21
14/08/2015,49,62,20,714.1,0,43,0.65,33.6,6.9,131
14/08/2015,57,47,19,713.9,0,36,0.777,33.81,9.2,128
14/08/2015,69,57,20,713.4,0,33,0.784,34.5,10.8,127
14/08/2015,70,41,10,712.9,0,33,0.86,35.16,11.7,110
14/08/2015,68,34,14,712.4,0,33,0.808,35.61,12.8,121
14/08/2015,63,35,15,711.9,0,33,0.7,35.91,15.1,110
14/08/2015,57,50,32,711.8,0,32,0.411,35.6,17.1,116
14/08/2015,50,55,14,711.5,0,31,0.304,35.5,15.7,108
14/08/2015,46,37,21,711.3,0,32,0.126,34.95,17.5,97
14/08/2015,42,42,11,711.8,0,32,0.006,34.2,17.3,95
14/08/2015,33,50,18,712.4,0,34,0,33.63,15.7,102
14/08/2015,28,49,28,713,0,45,0,31.46,26.1,107
14/08/2015,23,105,19,713.1,0,53,0,29.87,21.6,109
15/08/2015,21,27,12,713.1,0,60,0,27.66,15.9,101
15/08/2015,11,26,13,712.8,0,65,0,26.52,5.5,257
15/08/2015,5,25,22,712.6,0,69,0,25.38,0.9,244
15/08/2015,3,37,28,712.9,0,71,0,25.08,5,281
15/08/2015,3,31,29,713.4,0,74,0.012,24.63,3,309
15/08/2015,7,55,10,713.8,0,71,0.074,27.15,0.9,17
15/08/2015,15,47,14,714,0,67,0.28,29.31,2.4,346
15/08/2015,33,46,32,714.1,0,62,0.477,31.13,4.3,236
15/08/2015,49,76,32,714.1,0,54,0.651,30.84,8.4,137
15/08/2015,64,42,15,713.8,0,44,0.782,32.08,10.5,131
15/08/2015,78,39,13,713.4,0,35,0.898,33.37,11.4,113
15/08/2015,72,44,11,713,0,34,0.513,33.72,10.5,111
15/08/2015,67,31,15,712.5,0,34,0.527,34.03,9.1,100
15/08/2015,54,32,13,711.3,0,33,0.295,34.34,13.3,111
15/08/2015,49,31,21,711.1,0,33,0.211,34.12,13.4,112
15/08/2015,26,32,19,713.2,0,64,0,27.19,14.9,108
15/08/2015,23,33,21,713.5,0,70,0,26.15,16.4,110
15/08/2015,13,17,9,713.3,0,73,0,25.42,10.3,116
16/08/2015,7,44,15,713,0,74,0,25.38,6.5,338
16/08/2015,7,53,13,712.6,0,76,0,25.02,5.5,108
16/08/2015,13,41,16,712.8,0,81,0,24.15,8.7,161
16/08/2015,6,38,25,712.6,0,83,0,23.54,6.1,321
16/08/2015,10,22,19,712.7,0,82,0,23.28,4.8,287
16/08/2015,11,27,12,713,0,81,0.009,23.42,5.7,329
16/08/2015,17,45,10,713.3,0,73,0.294,28.15,3.6,8
16/08/2015,30,53,22,713.2,0,64,0.488,29.27,4.7,344
16/08/2015,44,31,15,713,0,55,0.663,32.05,4.8,24
16/08/2015,58,18,17,712.8,0,49,0.586,31.81,8.4,123
16/08/2015,61,23,21,710.5,0,33,0.527,34.24,12.4,93
16/08/2015,60,33,11,710.2,0,34,0.41,34.5,10,124
16/08/2015,41,26,21,710.3,0,41,0.094,32.45,18.3,98
16/08/2015,45,22,10,710.8,0,40,0.005,31.54,20.2,102
16/08/2015,38,32,8,711.4,0,42,0,30.78,15.4,123
16/08/2015,19,28,18,712,0,58,0,27.84,9.7,109
16/08/2015,24,41,22,712.6,0,65,0,26.26,10.2,122
17/08/2015,28,27,5,712.6,0,61,0,25.85,5.7,138
17/08/2015,18,28,19,712.1,0,67,0,24.47,4.9,299
17/08/2015,13,52,23,711.9,0,72,0,23.82,6.5,292
17/08/2015,10,44,23,712,0,78,0,22.84,5.6,307
17/08/2015,6,40,16,712.2,0,79,0.01,22.72,5.4,329
17/08/2015,11,25,11,712.5,0,73,0.075,24.64,2.7,338
17/08/2015,22,53,7,712.6,0,65,0.299,26.88,5.2,333
17/08/2015,35,51,19,712.8,0,54,0.485,30.78,3.6,219
17/08/2015,46,34,18,712.8,0,49,0.656,31.8,6.7,118
17/08/2015,55,28,18,712.5,0,46,0.782,31.29,12,117
17/08/2015,62,28,12,712,0,42,0.809,32.19,13.1,102
17/08/2015,70,24,20,711.3,0,39,0.691,32.66,13.2,112
17/08/2015,63,30,18,709.5,0,34,0.392,34.1,12.6,112
17/08/2015,55,33,23,709.2,0,34,0.29,33.88,13.8,101
17/08/2015,43,42,25,709.3,0,38,0.09,33.04,15.2,108
17/08/2015,38,34,23,709.7,0,41,0.004,32.19,14,125
17/08/2015,32,33,17,710.2,0,44,0,31.62,11.6,140
17/08/2015,34,34,23,711.4,0,56,0,27.26,15.6,108
18/08/2015,30,28,19,711.3,0,64,0,25.66,7,13
18/08/2015,19,39,24,711,0,76,0,24.2,4.3,253
18/08/2015,12,56,28,710.8,0,79,0,23.87,6.1,213
18/08/2015,4,31,25,710.8,0,81,0,23.41,6,255
18/08/2015,6,51,19,710.9,0,81,0.067,23.74,7.2,286
18/08/2015,18,16,5,711,0,77,0.288,26.07,5.2,281
18/08/2015,30,41,20,710.9,0,69,0.478,27.81,5.3,304
18/08/2015,48,68,25,710.6,0,58,0.652,30.34,4.9,243
18/08/2015,57,66,32,710.1,0,54,0.772,30.98,8.8,145
18/08/2015,71,54,22,709.6,0,48,0.835,32.04,12.2,126
18/08/2015,90,37,25,709,0,43,0.848,33.28,10.6,109
18/08/2015,82,41,16,708.2,0,38,0.814,34.24,12.4,110
18/08/2015,78,32,31,707.6,0,38,0.397,34.16,17.5,125
18/08/2015,66,49,20,707,0,39,0.374,33.68,14.3,133
18/08/2015,66,47,12,706.7,0,34,0.269,34.55,12.2,112
18/08/2015,59,34,24,706.7,0,33,0.114,33.95,13.2,124
18/08/2015,39,38,16,707.1,0,39,0,31.92,11.2,128
18/08/2015,30,36,17,707.5,0,41,0,31.14,7.5,132
18/08/2015,21,36,18,707.9,0,45,0,30.37,4.6,135
18/08/2015,30,35,28,708.1,0,52,0,29.23,7.7,114
19/08/2015,17,30,22,708.2,0,56,0,27.59,6.7,342
19/08/2015,27,43,37,708,0,62,0,26.37,5.2,171
19/08/2015,19,30,19,707.9,0,64,0,25.77,4.2,274
19/08/2015,14,37,18,707.8,0,66,0,25.4,4.9,267
19/08/2015,8,28,19,707.9,0,71,0,24.69,6.5,268
19/08/2015,2,46,33,708,0,78,0,23.8,6.1,259
19/08/2015,3,38,21,708.3,0,81,0.011,23.26,5,287
19/08/2015,14,80,7,709.1,0,72,0.318,26.46,5.8,307
19/08/2015,30,47,23,709,0,59,0.476,29.29,4.6,261
19/08/2015,42,37,30,708.9,0,54,0.505,31.48,7.5,148
19/08/2015,66,65,37,708.6,0,50,0.578,32.79,8.3,130
19/08/2015,88,53,30,707.9,0,44,0.573,33.69,12.4,146
19/08/2015,109,61,37,707.2,0,39,0.816,35.38,13.2,141
19/08/2015,103,65,20,706.6,0,33,0.779,36.96,15,120
19/08/2015,100,66,34,706.1,0,33,0.349,36.81,14.3,124
19/08/2015,45,407,72,707.8,0.16,75,0.081,26.37,7.1,76
19/08/2015,38,22,18,709.7,0,60,0,26.26,12.4,327
19/08/2015,34,40,14,709.6,0,63,0,25.78,7.5,298
20/08/2015,34,41,10,710.2,0,60,0,25.31,6.6,327
20/08/2015,9,35,18,710.3,0,64,0,24.72,4.9,321
20/08/2015,3,82,40,710.3,0,66,0,24.34,5.2,302
20/08/2015,5,100,12,710.7,0,61,0.006,24.68,7.3,330
20/08/2015,5,120,35,711.3,0,65,0.062,24.67,0.9,352
20/08/2015,13,128,12,711.6,0,58,0.245,28.3,1.9,113
20/08/2015,30,100,32,711.9,0,60,0.433,28.95,7.8,88
20/08/2015,31,96,61,711.9,0,72,0.573,27.91,11.7,102
20/08/2015,46,88,19,711.9,0,66,0.699,28.87,9.7,74
20/08/2015,92,49,9,710.5,0,51,0.67,32.72,4,132
20/08/2015,80,70,32,710.1,0,53,0.502,31.63,10.5,76
20/08/2015,76,51,22,709.9,0,51,0.428,31.68,7.9,49
20/08/2015,73,33,29,709.8,0,53,0.191,30.92,9.5,102
20/08/2015,63,55,41,710.7,0,60,0.053,28.43,16.8,79
20/08/2015,43,58,50,712.1,0,82,0.007,22.62,21.6,128
20/08/2015,17,50,12,711.8,0,78,0,23.78,6.2,148
20/08/2015,19,49,17,712.1,0,75,0,23.86,6.4,299
20/08/2015,9,50,35,712.3,0,85,0,22.47,6.1,275
21/08/2015,19,62,34,712.1,0,87,0,21.7,3.2,317
21/08/2015,14,68,30,711.4,0,85,0,22.07,2.3,267
21/08/2015,2,51,36,711.7,0,81,0,21.96,2.7,2
21/08/2015,3,37,31,712.3,0,82,0.007,21.65,2.1,293
21/08/2015,6,73,12,712.7,0,78,0.084,23.72,3.9,290
21/08/2015,31,78,8,712.8,0,75,0.289,24.47,9.7,309
21/08/2015,74,21,6,711.6,0,52,0.836,30.63,8.3,208
21/08/2015,68,31,15,711.2,0,52,0.847,30.62,14,69
21/08/2015,77,29,8,710.7,0,49,0.796,31.2,13.4,99
21/08/2015,77,33,13,710.3,0,47,0.695,31.78,12.8,103
21/08/2015,104,48,43,709.9,0,54,0.203,31.24,14.3,108
21/08/2015,85,55,50,709.9,0,55,0.085,30.64,14.3,108
21/08/2015,65,48,40,710.2,0,56,0.003,30.3,11.7,123
21/08/2015,51,56,28,710.6,0,57,0,29.86,14.6,109
21/08/2015,42,49,13,711,0,58,0,29.28,14.8,105
21/08/2015,28,41,35,711.2,0,63,0,28.19,11.1,112
22/08/2015,32,32,23,711.4,0,70,0,26.04,13.1,110
22/08/2015,7,63,27,711,0,84,0,23.51,5.5,252
22/08/2015,3,35,25,711.8,0,87,0.006,23.49,5.6,276
22/08/2015,5,65,33,712.1,0,86,0.041,23.95,4.9,297
22/08/2015,38,41,10,712.1,0,69,0.614,28.3,7.9,109
22/08/2015,49,32,31,712,0,66,0.768,28.74,10.1,95
22/08/2015,59,42,32,711.6,0,63,0.828,29.32,11.7,113
22/08/2015,83,63,26,711.1,0,58,0.839,30.61,10.5,117
22/08/2015,105,43,42,710.5,0,56,0.781,31.66,11.8,100
22/08/2015,80,47,30,709.6,0,48,0.562,32.81,13.9,101
22/08/2015,61,40,23,709.3,0,48,0.191,32.92,11.8,122
22/08/2015,47,41,25,709.4,0,51,0.089,32.25,13.4,136
22/08/2015,34,28,15,709.7,0,50,0.046,31.83,12.5,139
22/08/2015,28,52,22,710.3,0,50,0,31.41,18.6,111
22/08/2015,27,44,33,711.1,0,58,0,29.82,20.6,99
22/08/2015,24,48,29,711.5,0,62,0,28.68,19.6,101
22/08/2015,24,45,29,711.6,0,67,0,27.5,19.2,103
23/08/2015,20,38,32,711.5,0,72,0,26.5,14.7,103
23/08/2015,18,37,23,711.4,0,78,0,25.23,8.8,119
23/08/2015,14,71,25,711.3,0,79,0,24.85,4.8,10
23/08/2015,12,71,23,711.3,0,81,0,24.45,6.2,60
23/08/2015,15,70,5,712.8,0,80,0.12,25.31,6.3,287
23/08/2015,26,63,13,712.9,0,75,0.431,26.29,7.1,304
23/08/2015,43,43,5,713,0,65,0.66,29.87,4.2,263
23/08/2015,54,43,38,713,0,64,0.77,29.42,9.9,169
23/08/2015,59,54,30,712.9,0,59,0.836,30.13,10.7,96
23/08/2015,70,42,20,712.4,0,53,0.849,31.6,11.5,103
23/08/2015,59,39,24,711.8,0,48,0.79,32.72,14.3,109
23/08/2015,51,43,13,711,0,43,0.689,33.62,19.8,104
23/08/2015,48,35,19,710.6,0,41,0.253,34.23,20.4,117
23/08/2015,42,43,12,710.6,0,38,0.132,34.02,24.7,109
23/08/2015,33,55,11,710.9,0,35,0.088,33.88,21.1,128
23/08/2015,28,56,21,711.6,0,40,0.001,32.98,17.9,136
23/08/2015,20,55,33,713.3,0,65,0,29.14,27.8,104
23/08/2015,17,32,6,714.5,0,69,0,27.03,21.8,104
24/08/2015,15,19,15,714.2,0,72,0,26.31,18.2,104
24/08/2015,12,18,10,713.8,0,79,0,24.92,10.8,100
24/08/2015,13,20,11,713.8,0,80,0,24.53,8.9,104
24/08/2015,10,34,12,713.6,0,81,0,24.22,6.1,212
24/08/2015,3,47,20,713.6,0,84,0,23.65,4.9,309
24/08/2015,10,59,6,714.9,0,82,0.267,25.35,6.6,296
24/08/2015,21,19,6,715,0,73,0.486,28.1,4.4,225
24/08/2015,40,46,26,714.8,0,59,0.79,29.88,11.9,80
24/08/2015,47,52,22,714.4,0,54,0.857,30.65,17.6,95
24/08/2015,46,52,15,713.9,0,49,0.785,31.72,17.8,98
24/08/2015,43,43,13,713.4,0,44,0.797,32.86,16.8,109
24/08/2015,39,39,10,712.8,0,39,0.701,33.7,19.3,108
24/08/2015,35,36,10,712.6,0,37,0.28,34.03,19.7,102
24/08/2015,29,38,17,712.4,0,40,0.259,33.69,19.4,96
24/08/2015,23,34,17,712.6,0,49,0.163,31.75,24.6,90
24/08/2015,18,54,35,713.6,0,67,0.01,28.23,23.8,109
24/08/2015,12,42,17,713.7,0,67,0,27.76,12.1,110
24/08/2015,5,37,8,714.5,0,66,0,27.77,10.2,125
24/08/2015,16,29,9,714.8,0,67,0,27.49,14.2,113
24/08/2015,21,26,16,714.9,0,71,0,27.05,15.7,111
25/08/2015,17,22,11,714.6,0,75,0,26.29,13.7,119
25/08/2015,7,40,14,714.4,0,81,0,24.88,4.8,5
25/08/2015,3,47,28,714.7,0,84,0.009,24.44,3,287
25/08/2015,4,17,16,715.2,0,84,0.07,24.95,4.9,296
25/08/2015,21,21,7,715.2,0,71,0.49,29.54,4.7,7
25/08/2015,31,35,18,715.2,0,65,0.661,29.63,8.3,128
25/08/2015,37,44,18,715,0,61,0.783,30.09,12,102
25/08/2015,50,29,10,714.6,0,56,0.849,30.95,13.3,102
25/08/2015,49,54,16,714,0,52,0.716,31.8,16.1,95
25/08/2015,40,42,14,713.4,0,48,0.548,32.1,15.6,100
25/08/2015,40,39,23,712.5,0,45,0.232,33.28,17.7,106
25/08/2015,28,38,23,712.6,0,45,0.063,32.87,15.8,109
25/08/2015,25,33,6,712.7,0,44,0.059,32.76,16.9,103
25/08/2015,18,27,17,712.9,0,50,0.003,30.29,20.4,114
25/08/2015,12,110,17,713.6,0,55,0,29.58,15,99
25/08/2015,18,37,28,714.4,0,64,0,27.53,19.9,91
25/08/2015,21,33,12,714.8,0,65,0,27.23,13.1,112
25/08/2015,16,27,17,714.9,0,69,0,26.4,8.6,140
26/08/2015,19,19,8,714.8,0,70,0,26.11,8.2,129
26/08/2015,16,20,17,714.6,0,71,0,25.73,6.4,132
26/08/2015,9,56,17,714.6,0,80,0,24,5.1,220
26/08/2015,4,47,15,714.9,0,80,0,23.77,4.9,306
26/08/2015,5,55,5,715.5,0,79,0.096,25.43,1,295
26/08/2015,22,48,8,716.1,0,67,0.481,29.33,4,222
26/08/2015,30,34,7,716.1,0,60,0.657,29.54,8.9,119
26/08/2015,35,31,21,716,0,58,0.769,29.92,14.3,96
26/08/2015,50,38,24,715.6,0,54,0.821,30.66,16.5,109
26/08/2015,44,56,10,715,0,48,0.861,31.79,15.6,101
26/08/2015,44,42,5,714.4,0,44,0.805,32.5,15.5,98
26/08/2015,42,34,10,713.6,0,40,0.262,33.36,17.9,103
26/08/2015,38,36,13,713.4,0,40,0.289,33.1,18.9,102
26/08/2015,31,40,13,713.5,0,40,0.093,32.72,18.5,109
26/08/2015,23,37,27,713.8,0,47,0.002,31.4,22.8,110
26/08/2015,22,60,15,714.5,0,52,0,30.02,16.8,134
26/08/2015,26,31,17,715.1,0,55,0,29.33,20.6,111
26/08/2015,30,37,13,715.3,0,59,0,28.28,25,108
26/08/2015,33,36,25,715.3,0,65,0,27.25,22.6,106
27/08/2015,36,27,10,715,0,69,0,26.62,18.9,105
27/08/2015,31,20,12,714.9,0,73,0,25.95,13.5,109
27/08/2015,9,27,11,714.7,0,79,0,23.63,4.2,271
27/08/2015,8,45,20,715,0,81,0,23.31,4.1,273
27/08/2015,4,64,22,715.1,0,84,0.009,23.14,2.9,287
27/08/2015,12,100,10,715.7,0,75,0.281,27.45,2.8,325
27/08/2015,28,94,19,716,0,65,0.48,29.51,4.4,146
27/08/2015,44,58,10,716.1,0,56,0.648,29.41,8.2,125
27/08/2015,62,30,10,715.8,0,45,0.765,30.41,9.5,95
27/08/2015,74,41,9,715.3,0,38,0.849,31.64,8.4,111
27/08/2015,77,48,20,713.7,0,34,0.795,32.76,13,115
27/08/2015,70,47,14,713.1,0,32,0.676,33.06,12.5,114
27/08/2015,63,39,17,712.8,0,33,0.318,33.15,13.9,100
27/08/2015,51,47,20,712.7,0,36,0.091,32.08,15.6,111
27/08/2015,48,49,20,713,0,37,0.003,31.3,18.1,109
27/08/2015,44,47,17,713.4,0,39,0,30.44,19,109
27/08/2015,46,49,25,714,0,46,0,29.13,24.1,108
27/08/2015,52,55,23,714.4,0,50,0,27.41,25.1,109
27/08/2015,50,55,17,714.3,0,54,0,26.18,24.2,103
28/08/2015,29,46,41,713.8,0,73,0,22.93,2.1,301
28/08/2015,27,84,44,713.5,0,74,0,23,3.8,288
28/08/2015,12,56,27,713.7,0,78,0.009,22.36,4.7,320
28/08/2015,12,57,17,713.8,0,76,0.107,23,6.3,318
28/08/2015,23,41,14,713.8,0,70,0.299,24.79,6.2,326
28/08/2015,43,59,22,713.9,0,59,0.496,28.16,4.6,8
28/08/2015,72,36,21,713.7,0,37,0.792,31.79,6.8,64
28/08/2015,77,46,20,713.4,0,28,0.875,31.36,10.5,67
28/08/2015,84,42,8,712.8,0,22,0.894,32.57,10.1,98
28/08/2015,94,36,21,712.2,0,22,0.817,33.02,12.8,111
28/08/2015,76,45,17,711.6,0,24,0.318,33.21,16.8,105
28/08/2015,67,45,30,711.4,0,25,0.297,32.89,17.1,106
28/08/2015,42,43,24,711.6,0,30,0.002,30.61,18,103
28/08/2015,38,40,7,712.2,0,31,0,29.93,16.4,107
28/08/2015,33,35,12,712.9,0,35,0,29.37,15.8,112
28/08/2015,41,37,17,713.2,0,44,0,27.93,22.1,104
28/08/2015,40,40,23,713.4,0,54,0,26.44,19.4,104
29/08/2015,38,35,22,713.6,0,63,0,24.91,15.9,96
29/08/2015,38,29,21,713.6,0,68,0,23.92,9.2,92
29/08/2015,28,42,23,713.5,0,74,0,22.55,3.9,353
29/08/2015,15,34,19,713.6,0,78,0,22.07,5.1,299
29/08/2015,12,40,25,713.7,0,81,0,21.62,6,291
29/08/2015,9,24,22,714,0,83,0.008,21.17,3.9,301
29/08/2015,11,50,19,714.3,0,82,0.104,22.08,5.3,331
29/08/2015,24,69,20,714.5,0,75,0.297,25.41,2.9,355
29/08/2015,38,83,23,714.5,0,67,0.487,27.69,4,76
29/08/2015,54,56,30,714.4,0,62,0.659,28.33,6.3,181
29/08/2015,65,67,30,714.1,0,56,0.793,28.63,10.6,125
29/08/2015,80,62,26,713.3,0,38,0.88,31.28,9.7,87
29/08/2015,73,54,12,712.7,0,32,0.827,32.16,10.1,87
29/08/2015,68,37,11,712.1,0,31,0.702,32.74,11,116
29/08/2015,74,34,25,711.7,0,27,0.314,32.86,14,101
29/08/2015,65,42,26,711.6,0,30,0.295,32.74,14.1,107
29/08/2015,51,34,20,711.6,0,29,0.109,32.25,14.7,112
29/08/2015,41,30,20,711.8,0,34,0.002,31.37,15.5,112
29/08/2015,44,30,6,712.3,0,30,0,30.89,16.3,92
29/08/2015,29,65,42,713.4,0,64,0,27.49,23.1,106
29/08/2015,29,37,13,713.6,0,69,0,26.47,20.8,106
30/08/2015,25,24,11,713.5,0,72,0,25.65,15.8,110
30/08/2015,24,32,12,713.2,0,74,0,24.98,13.7,102
30/08/2015,24,35,11,713,0,77,0,24.38,10.8,94
30/08/2015,23,22,11,712.8,0,79,0,24.01,8.6,105
30/08/2015,48,36,12,714,0,65,0.652,29.5,4.9,200
30/08/2015,49,16,12,713.8,0,56,0.785,29.89,10,94
31/08/2015,5,39,22,712.2,0,84,0,22.57,6.5,293
31/08/2015,4,37,16,712.5,0,85,0.008,22.32,6.6,269
31/08/2015,6,49,7,713,0,82,0.099,23.28,4.9,296
31/08/2015,15,31,11,713.3,0,78,0.276,25.22,4.2,275
03/09/2015,5,105,45,711.8,0,85,0.083,24.6,6.1,302
03/09/2015,10,60,9,711.9,0,82,0.259,25.91,5.9,310
03/09/2015,33,26,14,711.9,0,63,0.635,30.93,2.7,37
03/09/2015,48,30,11,711.6,0,57,0.757,30.63,10.5,106
03/09/2015,55,23,22,710.9,0,52,0.809,31.39,12.3,106
03/09/2015,64,24,18,710.4,0,49,0.845,32.23,14,105
03/09/2015,53,46,23,709.7,0,46,0.774,32.93,14.1,110
03/09/2015,48,30,16,709,0,45,0.692,33.08,14,83
03/09/2015,30,29,16,708.9,0,53,0.203,31.3,12.4,146
03/09/2015,21,32,12,709.3,0,65,0.001,28.11,4.6,109
03/09/2015,13,16,14,709.6,0,63,0,28.65,5.6,88
03/09/2015,13,45,27,710.3,0,67,0,27.73,9.6,130
03/09/2015,18,45,31,710.8,0,73,0,26.45,13.2,116
03/09/2015,24,39,36,711.1,0,79,0,25.21,11.2,123
04/09/2015,23,72,16,711.1,0,79,0,25.38,8.9,83
04/09/2015,22,55,25,711,0,81,0,24.66,9,96
04/09/2015,21,46,26,710.6,0,85,0,24.02,5.7,118
04/09/2015,17,58,30,710.4,0,86,0,23.84,3.3,131
04/09/2015,12,80,15,710.5,0,84,0.006,24.04,2.7,129
04/09/2015,7,63,15,710.8,0,84,0.055,24.42,5.8,271
04/09/2015,18,80,18,711.4,0,75,0.267,26.95,2.7,136
04/09/2015,29,62,14,711.6,0,69,0.442,28,5,91
04/09/2015,60,36,19,710.7,0,60,0.564,30.14,8.6,105
04/09/2015,47,36,15,710.2,0,56,0.528,31.16,13.2,96
04/09/2015,40,34,19,709.7,0,53,0.44,31.39,17,109
04/09/2015,36,36,19,709.3,0,51,0.177,31.66,17.5,123
04/09/2015,31,42,15,709.4,0,51,0.126,31.74,14.3,135
04/09/2015,25,47,26,709.6,0,53,0.032,31.43,10.4,132
04/09/2015,20,40,21,709.7,0,54,0.001,31.04,11.5,136
04/09/2015,24,64,21,710.1,0,57,0,30.33,12.5,129
04/09/2015,12,65,57,711,0,77,0,27.44,19.5,102
04/09/2015,12,34,18,711.1,0,78,0,26.9,17.9,105
05/09/2015,14,31,18,711.1,0,80,0,26.15,15.1,102
05/09/2015,16,27,24,711.2,0,82,0,25.65,12.5,101
05/09/2015,16,65,20,711.2,0,84,0,24.85,9.3,109
05/09/2015,10,36,24,711.9,0,85,0.006,24.31,5.3,102
05/09/2015,10,62,28,712.1,0,84,0.065,24.48,3.4,156
05/09/2015,8,122,8,712.3,0,82,0.101,24.91,5.5,164
05/09/2015,15,88,8,712.7,0,77,0.283,26.67,3.9,123
05/09/2015,50,75,20,712.6,0,65,0.758,29.11,5.9,113
05/09/2015,76,55,37,712,0,61,0.809,30.09,8.4,144
05/09/2015,60,65,16,711.3,0,53,0.817,31.91,10.1,102
05/09/2015,50,40,17,710.6,0,50,0.769,32.83,13.5,111
05/09/2015,42,38,17,710,0,47,0.643,33.52,17.8,108
05/09/2015,36,32,14,709.7,0,44,0.39,33.98,21,117
05/09/2015,32,51,40,709.8,0,44,0.187,33.51,25,106
05/09/2015,21,51,37,710.4,0,45,0.001,31.7,22.3,112
05/09/2015,17,49,26,710.8,0,45,0,31.1,19.2,116
05/09/2015,16,42,29,711.4,0,50,0,30.19,16.6,107
05/09/2015,10,37,24,711.8,0,76,0,26.54,17.5,92
06/09/2015,11,31,21,711.9,0,79,0,25.78,15.5,90
06/09/2015,11,22,22,712.1,0,81,0,25.38,12.2,93
06/09/2015,12,23,23,712,0,83,0,24.95,6.8,93
06/09/2015,11,39,25,711.9,0,83,0,24.64,4.5,85
06/09/2015,9,76,28,711.9,0,84,0,24.52,6.6,144
06/09/2015,7,35,32,712.3,0,85,0.007,24.4,6,161
06/09/2015,10,18,16,712.7,0,82,0.068,24.8,7.3,125
06/09/2015,12,16,15,713,0,81,0.204,25.38,7.8,156
06/09/2015,34,50,13,712.9,0,66,0.642,28.69,6.9,141
06/09/2015,51,43,37,712.8,0,64,0.789,28.92,9.7,127
06/09/2015,63,63,32,712.3,0,58,0.816,30.29,9.7,121
06/09/2015,51,53,28,711.6,0,54,0.81,31.28,10.7,84
06/09/2015,40,37,13,711,0,46,0.754,32.79,15.6,99
06/09/2015,39,26,21,710.5,0,45,0.686,33.54,15.5,127
06/09/2015,36,31,15,710.2,0,42,0.422,33.98,19.7,124
06/09/2015,32,38,19,710.2,0,42,0.188,33.88,18.6,122
